id,term,normalized,topic,keywords,subfields,field,domain,openalex_id,is_official_openalex_record,official_sync_required,priority,active,source,source_url,kind
oaseed_c72819794c423b0c,Congenital Brain Malformations in Children,congenital brain malformations in children,Congenital Brain Malformations in Children,,Neuroradiology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_4af1c73d2e394ba1,Congenital Cataract,congenital cataract,Congenital Cataract,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b5f28a88b850e6cd,Congenital Central Hypoventilation Syndrome,congenital central hypoventilation syndrome,Congenital Central Hypoventilation Syndrome,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_74e422ca5b50fd92,Congenital Clouding of the Cornea,congenital clouding of the cornea,Congenital Clouding of the Cornea,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_365534e318f0d15a,Congenital CNS Malformations,congenital cns malformations,Congenital CNS Malformations,CNS,Neurosurgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_757ffd71f3060927,Congenital Coxa Vara,congenital coxa vara,Congenital Coxa Vara,,Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b2c74550acb354dd,Congenital Dermal Melanocytosis (Mongolian Spot),congenital dermal melanocytosis mongolian spot,Congenital Dermal Melanocytosis (Mongolian Spot),Mongolian Spot,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b1da7fb209ae0e3a,Congenital Diaphragmatic Hernia,congenital diaphragmatic hernia,Congenital Diaphragmatic Hernia,,Cardio-thoracic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_113746653d4dd362,Congenital Disorders,congenital disorders,Congenital Disorders,,Respiratory medicine / Pulmonology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_5d4e39a961943022,Congenital Ear Deformities,congenital ear deformities,Congenital Ear Deformities,,Plastic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b6f328bafaa1ae60,Congenital Erythropoietic Porphyria,congenital erythropoietic porphyria,Congenital Erythropoietic Porphyria,,Dermatology | Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_d685bd55aab0cac9,Congenital Exotropia,congenital exotropia,Congenital Exotropia,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_8bfc9043324dcf1e,Congenital Facial Paralysis,congenital facial paralysis,Congenital Facial Paralysis,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_5b81fbb774007ef5,Congenital Hairy Nevi,congenital hairy nevi,Congenital Hairy Nevi,,Plastic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_75e4a436fbd6bccf,Congenital Hand Deformities,congenital hand deformities,Congenital Hand Deformities,,Plastic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_fc788b32ccbf3898,Congenital Heart Defects,congenital heart defects,Congenital Heart Defects,,Paediatric cardiology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_ae1ff95980882952,Congenital Heart Disease,congenital heart disease,Congenital Heart Disease,,Cardio-thoracic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_a9797bded685bee7,Congenital heart disease in adults,congenital heart disease in adults,Congenital heart disease in adults,,Acute internal medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_e15fe8c38f868e2d,Congenital Heart Disease in the Adult,congenital heart disease in the adult,Congenital Heart Disease in the Adult,,Cardiology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_02c368fcd303ef83,Congenital Hepatic Fibrosis,congenital hepatic fibrosis,Congenital Hepatic Fibrosis,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_ea52ab091a1be860,Congenital Hydrocephalus,congenital hydrocephalus,Congenital Hydrocephalus,,Neuropathology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_f00973bf178b6b01,Congenital Hyperinsulinism,congenital hyperinsulinism,Congenital Hyperinsulinism,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_e24180f0516c43b5,Congenital Hypertrichosis Lanuginosa,congenital hypertrichosis lanuginosa,Congenital Hypertrichosis Lanuginosa,,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_3bbf228e67179876,Congenital Hypothyroidism,congenital hypothyroidism,Congenital Hypothyroidism,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_43fea1822b946da7,Congenital Lung Malformations,congenital lung malformations,Congenital Lung Malformations,,Paediatric surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_79a7039398be3945,Congenital Malformations of the Esophagus,congenital malformations of the esophagus,Congenital Malformations of the Esophagus,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_104fb4a4df429be0,Congenital Malformations Of The Head And Neck,congenital malformations of the head and neck,Congenital Malformations Of The Head And Neck,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_516434772da96153,Congenital Malformations of the Larynx,congenital malformations of the larynx,Congenital Malformations of the Larynx,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine | Paediatric surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b144dc1c53b6506b,Congenital Malformations of the Neck,congenital malformations of the neck,Congenital Malformations of the Neck,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine | Paediatric surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_9f73744290910448,Congenital Malformations of the Nose,congenital malformations of the nose,Congenital Malformations of the Nose,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_860c106ecab90e77,Congenital Malformations of the Trachea,congenital malformations of the trachea,Congenital Malformations of the Trachea,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine | Paediatric surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_f514eea1bb5f8ab6,Congenital Mitral Stenosis,congenital mitral stenosis,Congenital Mitral Stenosis,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_1f5ab5d41d8e5822,Congenital Muscular Dystrophy,congenital muscular dystrophy,Congenital Muscular Dystrophy,,Neurology | Orthopaedic surgery | Rehabilitation,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_220ce2530f72b771,Congenital Myopathies,congenital myopathies,Congenital Myopathies,,Neurology | Orthopaedic surgery | Rehabilitation,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_c9798174b05d9074,Congenital Nevi,congenital nevi,Congenital Nevi,,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_0aa46cb5afe9b8fa,Congenital Nystagmus (Infantile Nystagmus),congenital nystagmus infantile nystagmus,Congenital Nystagmus (Infantile Nystagmus),,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_43809558353c9dfa,Congenital Onychodystrophy of the Index Fingers,congenital onychodystrophy of the index fingers,Congenital Onychodystrophy of the Index Fingers,,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_ee3e3b4d8a623e13,Congenital Pneumonia,congenital pneumonia,Congenital Pneumonia,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_536f99fdd4d3a315,Congenital Pseudoarthrosis of Clavicle,congenital pseudoarthrosis of clavicle,Congenital Pseudoarthrosis of Clavicle,,Orthopaedic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_1161af5f5121e3ce,Congenital Ptosis (Drooping Eyelid),congenital ptosis drooping eyelid,Congenital Ptosis (Drooping Eyelid),Drooping Eyelid,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_80f1f6e49925f3ce,Congenital Self-Healing Reticulohistiocytosis,congenital self-healing reticulohistiocytosis,Congenital Self-Healing Reticulohistiocytosis,,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_c9cc1c801d042464,Congenital Spinal Deformity,congenital spinal deformity,Congenital Spinal Deformity,,Orthopaedic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_18b7f52772916b88,Congenital Stridor,congenital stridor,Congenital Stridor,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_89fab9599ba584ff,Congenital Synostoses,congenital synostoses,Congenital Synostoses,,Plastic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_22ea34f2e2108d64,Congenital Urologic Conditions,congenital urologic conditions,Congenital Urologic Conditions,,Urology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_4ba067ca7e8e7754,Congenital Vertical Talus,congenital vertical talus,Congenital Vertical Talus,,Emergency medicine | Orthopaedic surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_62ac9d93a61222fa,Congenitally Corrected Transposition,congenitally corrected transposition,Congenitally Corrected Transposition,,Cardiology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_76d78f7b6dfb4b2d,Conidae,conidae,Conidae,,Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_39d29a5f3f00b658,Conization of Cervix,conization of cervix,Conization of Cervix,,Emergency medicine | Gynaecology and Obstetrics | Occupational medicine / Occupational therapy,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_a31f7614f6ef5c98,Conjoined Twins,conjoined twins,Conjoined Twins,,Paediatric surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_4f30d002633cc705,Conjugated Hyperbilirubinemia,conjugated hyperbilirubinemia,Conjugated Hyperbilirubinemia,,Gastro-enterology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_74a114395f18c049,Conjunctiva,conjunctiva,Conjunctiva,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_96d58b051e9ebfc7,Conjunctival Foreign Body Removal,conjunctival foreign body removal,Conjunctival Foreign Body Removal,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_f56214856e2f06e6,Conjunctival Melanoma,conjunctival melanoma,Conjunctival Melanoma,,Oncology | Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_11a8519644b06406,Conjunctival Papilloma,conjunctival papilloma,Conjunctival Papilloma,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_f0d3f51bf39367ab,Connective Tissue Disease-Associated Interstitial Lung Disease (CTD-ILD),connective tissue disease-associated interstitial lung disease ctd-ild,Connective Tissue Disease-Associated Interstitial Lung Disease (CTD-ILD),CTD-ILD | CTD | ILD,Respiratory medicine / Pulmonology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_e2d79dfac708627b,Connective Tissue Diseases,connective tissue diseases,Connective Tissue Diseases,,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_0b04053227856c64,Connective Tissue Disorders,connective tissue disorders,Connective Tissue Disorders,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_80145f02d8507f54,Connective Tissue Nevus,connective tissue nevus,Connective Tissue Nevus,,Dermatology | Oncology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_e02c4a06f389ccdd,Consciousness,consciousness,Consciousness,,Psychology,Psychology,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_0ccbafa020ca3aea,Consent and Relationships,consent and relationships,Consent and Relationships,,Psychiatry of learning disability/ Mental Health,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_d4bcb6e29a894aff,Consent procedures,consent procedures,Consent procedures,,Oral Surgery / maxillo-facial surgery,Dentistry,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_c517fd330c74cbd4,"Consent, Assent, and Confidentiality",consent assent and confidentiality,"Consent, Assent, and Confidentiality",,Child and adolescent psychiatry / Mental Health,Dentistry,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b512d2a6ddef7cf2,Considerations for Medication Use,considerations for medication use,Considerations for Medication Use,,Psychiatry of learning disability/ Mental Health,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_589da8456a5a9601,Constipation,constipation,Constipation,,Gastro-enterology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_e1bc6b43b3e9104e,Constipation and Fecal Incontinence,constipation and fecal incontinence,Constipation and Fecal Incontinence,,Geriatric medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_06e1593f5b268bce,Constitutional Growth Delay,constitutional growth delay,Constitutional Growth Delay,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_ae9f1988d9a7e83f,Constrictive Pericarditis,constrictive pericarditis,Constrictive Pericarditis,,Cardiology | Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_3a4042c42efcaf9b,Consultation and Patient Assessment in Aesthetics,consultation and patient assessment in aesthetics,Consultation and Patient Assessment in Aesthetics,,Medical Aesthetics,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_54a1337193e16521,Consumption Coagulopathy,consumption coagulopathy,Consumption Coagulopathy,,Pediatrics Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_dcbb49b8645148e6,Contact Granulomas,contact granulomas,Contact Granulomas,,Emergency medicine | Otolaryngology ENT Facial Plasty /Audiovestibular medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_ce202d1c88b0095f,Contact Lens Removal,contact lens removal,Contact Lens Removal,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_03249f60f065126c,Contact Stomatitis,contact stomatitis,Contact Stomatitis,,Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_df958be682cc95a5,Contact Stomatitis and Allergic Reactions,contact stomatitis and allergic reactions,Contact Stomatitis and Allergic Reactions,,Oral medicine,Dentistry,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_6277bbacbf6a4842,Contact Urticaria Syndrome,contact urticaria syndrome,Contact Urticaria Syndrome,,Allergy and immunology | Dermatology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_c9b848fc25fb0705,Continuing Medical Education in Cardiology,continuing medical education in cardiology,Continuing Medical Education in Cardiology,,Paediatric cardiology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_f6dc6f8bac270456,Continuing Medical Education in Osteopathy,continuing medical education in osteopathy,Continuing Medical Education in Osteopathy,,Osteopathy,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_aeb4f1340f69c27c,Contraception,contraception,Contraception,,Genito-urinary medicine / sexual and reproductive health | Occupational medicine / Occupational therapy,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_bfc28cd7c6635a52,Contraceptive Failure and Unintended Pregnancy,contraceptive failure and unintended pregnancy,Contraceptive Failure and Unintended Pregnancy,,Genito-urinary medicine / sexual and reproductive health,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_f9822fcf7dd7ac2e,Contraceptive Implant Placement,contraceptive implant placement,Contraceptive Implant Placement,,Gynaecology and Obstetrics | Occupational medicine / Occupational therapy,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_5c3ce101950b2ad0,Contraindications for OMM,contraindications for omm,Contraindications for OMM,OMM,Osteopathy,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_80f716ff49144b88,Contrast-Induced Nephropathy,contrast-induced nephropathy,Contrast-Induced Nephropathy,,Nephrology Renal medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_0434ba2a8f2c6ccf,Control and Prevention Strategies,control and prevention strategies,Control and Prevention Strategies,,Public health medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b7654360ed0fc3bf,Contusions,contusions,Contusions,,Sports Medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_763db732f1457785,Contusions and Coup-Contrecoup Injuries,contusions and coup-contrecoup injuries,Contusions and Coup-Contrecoup Injuries,,Neuroradiology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_606d801d5563f7b8,Convergence Insufficiency,convergence insufficiency,Convergence Insufficiency,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_50ffe11d9176c7bd,Conversion Disorder in Emergency Medicine,conversion disorder in emergency medicine,Conversion Disorder in Emergency Medicine,,Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_0bae70b4ffb24411,Conversion Disorders,conversion disorders,Conversion Disorders,,Neurology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_848ab858da72f7e6,Cooling Techniques for Hyperthermia,cooling techniques for hyperthermia,Cooling Techniques for Hyperthermia,,Intensive Crtical Care,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_1ed314c61a0beafa,Coping Strategies for Families,coping strategies for families,Coping Strategies for Families,,Psychiatry of learning disability/ Mental Health,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_2571b796ef860816,Coping With the Death of a Child in the ED,coping with the death of a child in the ed,Coping With the Death of a Child in the ED,ED,Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b7e8d28613e43c95,Copperhead and Cottonmouth Envenomation,copperhead and cottonmouth envenomation,Copperhead and Cottonmouth Envenomation,,Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_b6b8e1c51a1f1564,Cor Pulmonale,cor pulmonale,Cor Pulmonale,,Cardiology | Emergency medicine,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_8fb2498d5f644b73,Cor Triatriatum,cor triatriatum,Cor Triatriatum,,Cardiology | Vascular and endovascular surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_9404854e8f09e838,Cor Triatriatum Surgery in the Pediatric Patient,cor triatriatum surgery in the pediatric patient,Cor Triatriatum Surgery in the Pediatric Patient,,Paediatric surgery,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_00332008569e30f4,Coral Snake Envenomation,coral snake envenomation,Coral Snake Envenomation,,Emergency medicine,Dentistry,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_75462211a11960b0,Cornea,cornea,Cornea,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_3e066e2b08ebdcf2,Corneal Abrasion,corneal abrasion,Corneal Abrasion,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_467fbbd2fa9d48a5,Corneal Abrasions Empiric Therapy,corneal abrasions empiric therapy,Corneal Abrasions Empiric Therapy,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_9c4164bf8e2d1875,Corneal Cross-Linking,corneal cross-linking,Corneal Cross-Linking,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_615d0f1c5c73ae69,Corneal Foreign Body,corneal foreign body,Corneal Foreign Body,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_7309cf49702b8548,Corneal Foreign Body Removal,corneal foreign body removal,Corneal Foreign Body Removal,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_9e8553c639aeae35,Corneal Graft Rejection,corneal graft rejection,Corneal Graft Rejection,,Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
oaseed_060e13141b22a690,Corneal Laceration,corneal laceration,Corneal Laceration,,Emergency medicine | Ophthalmology,Medicine,Health Sciences,,False,True,50,True,eSupraLife research-topic projection; OpenAlex enrichment target,https://openalex.org/,openalex_topic_seed
